Rank,BName,BName_sub,ItemId,Author,Author_mul,Publshr,Pdate,RglPrice,SlsPrice,SalesPoint,Category,Sorce
787.0,"오늘, 내일, 모레 정도의 삶",,178552441,임상철,False,기타 출판사,2019-01-14,15000,13500,544.0,사회과학,2019년1월3주
955.0,2019 ACL 김중근 형사소송법 서브노트,(스프링),178611226,김중근,False,기타 출판사,2019-01-14,15000,13500,444.0,수험서/자격증,2019년1월3주
262.0,2019 하루에 끝장내기 세법,,178685645,주민규,False,기타 출판사,2019-01-14,20000,19000,357.0,수험서/자격증,2019년1월3주
394.0,2019 고종훈 한국사 기출문제를 섞어만든 모의고사,,178707017,고종훈,False,기타 출판사,2019-01-14,12000,10800,583.0,수험서/자격증,2019년1월3주
445.0,베란다 보이,,179222085,조성자,False,기타 출판사,2019-01-14,10000,9000,517.0,에세이,2019년1월3주
951.0,해커스 토익 실전 1000제 2 RC Reading 문제집,(리딩),176237096,해커스어학연구소,False,해커스어학연구소(Hackers),2019-01-15,11900,10710,13864.0,외국어,2022년5월2주
936.0,누리보듬 홈스쿨,,176625458,누리보듬(한진희),False,기타 출판사,2019-01-15,16800,15120,613.0,좋은부모,2019년1월3주
417.0,블러디 프로젝트,,177446031,그레임 맥레이 버넷,True,열린책들,2019-01-15,13800,12420,389.0,소설/시/희곡,2019년1월3주
153.0,마케터의 여행법,,178119541,김석현,False,기타 출판사,2019-01-15,15000,13500,870.0,경제경영,2019년1월3주
781.0,마취의 시대,,178146872,로랑 드 쉬테르,True,기타 출판사,2019-01-15,13000,11700,192.0,인문학,2019년1월3주
473.0,참모로 산다는 것,,178337659,신병주,False,기타 출판사,2019-01-15,19000,17100,596.0,역사,2019년1월3주
625.0,"어떤, 여행",,178446143,공가희,False,기타 출판사,2019-01-15,13800,12420,299.0,여행,2019년1월3주
286.0,콩콩도시락,,178446194,김희영,False,기타 출판사,2019-01-15,15800,14220,875.0,요리/살림,2019년1월3주
641.0,경매 권리분석 이렇게 쉬웠어?,,178611462,박희철,True,기타 출판사,2019-01-15,18000,16200,23748.0,경제경영,2022년5월2주
590.0,안익태 케이스,,178615081,이해영,False,기타 출판사,2019-01-15,15000,13500,176.0,역사,2019년1월3주
752.0,생명은 어떻게 작동하는가,,178701271,박문호,False,김영사,2019-01-15,38000,34200,3753.0,과학,2019년1월3주
37.0,전생했더니 슬라임이었던 건에 대하여 13,,177274317,후세,True,㈜소미미디어,2019-01-16,10000,9000,2935.0,소설/시/희곡,2019년1월3주
503.0,미래를 읽는 부모는 아이를 창업가로 키운다,,177588733,이민정,False,쌤앤파커스,2019-01-16,15000,13500,474.0,좋은부모,2019년1월3주
57.0,괴물과 짐승 1,,178375201,렌지,True,㈜소미미디어,2019-01-16,5500,4950,880.0,만화,2019년1월3주
75.0,너는 기억 못하겠지만,,178424445,후지마루,True,기타 출판사,2019-01-16,18000,16200,5580.0,소설/시/희곡,2019년1월3주
150.0,재와 환상의 그림갈 13,,178920308,주몬지 아오,True,대원씨아이(단행본),2019-01-16,7000,6300,670.0,소설/시/희곡,2019년1월3주
374.0,제로에서 시작하는 마법의 서 8,,178920491,코바시키 카케루,True,대원씨아이(단행본),2019-01-16,7000,6300,213.0,소설/시/희곡,2019년1월3주
953.0,절대로 일하고 싶지 않은 던전 마스터가 늘어지게 잠을 자기까지 6,,178976451,오니카게 스패너,True,서울문화사,2019-01-16,7000,6300,137.0,소설/시/희곡,2019년1월3주
334.0,스트라이크 더 블러드 Append 1,,178977056,미쿠모 카쿠토,True,서울문화사,2019-01-16,7000,6300,255.0,소설/시/희곡,2019년1월3주
680.0,아마노 메구미는 빈틈투성이! 6,,178978047,네코구치,True,대원씨아이(만화),2019-01-16,5000,4500,145.0,만화,2019년1월3주
724.0,어떤 마술의 금서목록 21,,178978255,카마치 카즈마,True,대원씨아이(만화),2019-01-16,4800,4320,268.0,만화,2019년1월3주
485.0,책벌레의 하극상 제1부 책이 없으면 만들면 돼! 6,,178979822,카즈키 미야,True,대원씨아이(만화),2019-01-16,6000,5400,180.0,만화,2019년1월3주
124.0,전당포 시노부의 보석상자 7,,178979939,니노미야 토모코,False,대원씨아이(만화),2019-01-16,5000,4500,732.0,만화,2019년1월3주
256.0,늑대 폐하의 신부 18,,178980863,카우타 마토,False,학산문화사(만화),2019-01-16,4500,4050,337.0,만화,2019년1월3주
125.0,유라기장의 유우나씨 6,,178981424,미우라 타다히로,False,학산문화사(만화),2019-01-16,4500,4050,587.0,만화,2019년1월3주
232.0,카케구루이 10,,178981519,카와모토 호무라,True,학산문화사(만화),2019-01-16,5000,4500,508.0,만화,2019년1월3주
204.0,빈란드 사가 Vinland Saga 21,,178981713,유키무라 마코토,False,학산문화사(만화),2019-01-16,4800,4320,420.0,만화,2019년1월3주
48.0,해커스 토익 스타트 리딩 RC,,79468064,데이빗 조 (David Cho),False,해커스어학연구소(Hackers),2019-01-16,14900,13410,23396.0,외국어,2019년1월3주
121.0,아도니스 9,,178369407,남혜인,False,기타 출판사,2019-01-17,11800,10620,1540.0,소설/시/희곡,2019년1월3주
815.0,2019 에듀윌 코레일 한국철도공사 NCS 기출분석집,,178424506,에듀윌 공기업취업연구소,False,에듀윌,2019-01-17,17000,15300,153.0,수험서/자격증,2019년1월3주
722.0,엄마에게 안부를 묻는 밤,,178449926,박애희,False,기타 출판사,2019-01-17,14000,12600,729.0,에세이,2019년1월3주
744.0,포션빨로 연명합니다! 3,,178458605,FUNA,True,㈜소미미디어,2019-01-17,9500,8550,270.0,소설/시/희곡,2019년1월3주
330.0,터무니없는 스킬로 이세계 방랑 밥 4,,178459263,에구치 렌,True,㈜소미미디어,2019-01-17,9500,8550,1135.0,소설/시/희곡,2019년1월3주
899.0,친절에 보답하라,,178620994,기진,False,기타 출판사,2019-01-17,10000,9000,136.0,소설/시/희곡,2019년1월3주
484.0,2019 민쌤의 유아교육개론,,178705877,민정선,False,기타 출판사,2019-01-17,36000,34200,363.0,수험서/자격증,2019년1월3주
957.0,2018 상.하반기 헌법 중요판례,,179071205,김유향,False,기타 출판사,2019-01-17,10000,10000,240.0,수험서/자격증,2019년1월3주
629.0,흑백작은 별을 사랑한다 9,,179081456,오토 히사무,True,서울미디어코믹스(서울문화사),2019-01-17,4500,4050,120.0,만화,2019년1월3주
157.0,지.디펜드 G.Defend 53,,179081904,모리모토 슈,False,서울미디어코믹스(서울문화사),2019-01-17,5000,4500,403.0,만화,2019년1월3주
856.0,콜드 피버,,179082967,코노하라 나리세,True,현대지능개발사,2019-01-17,5500,4950,152.0,만화,2019년1월3주
657.0,멜랑콜리 해피엔딩,,179149132,강화길,True,기타 출판사,2019-01-17,14000,12600,1330.0,소설/시/희곡,2019년1월3주
817.0,매의 검 6,,179159620,최수정,True,학산문화사(만화),2019-01-17,12000,10800,155.0,만화,2019년1월3주
50.0,야나두 영어회화,,177063282,원예나,False,기타 출판사,2019-01-18,16800,15120,4449.0,외국어,2019년1월3주
811.0,술집 학교,,178334514,가나이 마키,True,기타 출판사,2019-01-18,14800,13320,166.0,에세이,2019년1월3주
525.0,2019 10개년 핵심 건축기사 과년도문제상세해설,(2018년 기출 수록),178377627,안광호,False,기타 출판사,2019-01-18,40000,36000,464.0,수험서/자격증,2019년1월3주
228.0,2019 난공불락 신용한 Compass 행정학 Final 모의고사 - 전2권,,178459885,신용한,False,메가스터디교육(공무원),2019-01-18,20000,18000,1508.0,수험서/자격증,2019년1월3주
375.0,펭귄과 바닷새들,,178895980,맷 슈얼,True,기타 출판사,2019-01-18,12500,11250,919.0,과학,2019년1월3주
291.0,이런 이야기,(굿리드 에디션_양세종),178930531,알레산드로 바리코,True,기타 출판사,2019-01-18,13500,12150,164.0,소설/시/희곡,2019년1월3주
263.0,그녀의 심청 2,,179154255,seri,True,위즈덤하우스,2019-01-18,14000,12600,1185.0,만화,2019년1월3주
679.0,최애가 부도칸에 가 준다면 난 죽어도 좋아 4,,179160667,히라오 아우리,False,대원씨아이(만화),2019-01-18,6000,5400,771.0,만화,2019년1월3주
59.0,그들의 첫 번째와 두 번째 고양이,,179220561,윤이형,False,기타 출판사,2019-01-18,15000,13500,3598.0,소설/시/희곡,2019년1월3주
483.0,2019 전한길 한국사 경찰.소방 4.0 실전 모의고사 Season 1,,178629567,전한길,False,에스티유니타스,2019-01-19,18000,16200,418.0,수험서/자격증,2019년1월3주
96.0,내 안의 역사,,178921539,전우용,False,기타 출판사,2019-01-19,19500,17550,1271.0,역사,2019년1월3주
646.0,세상에서 제일 쉬운 엄마표 영어놀이,,176585517,홍현주.고은영,False,기타 출판사,2019-01-20,13500,12150,1872.0,좋은부모,2019년1월3주
523.0,2019 고시넷 코레일 NCS 한국철도공사 직무능력시험 기본서,,176633782,고시넷 NCS 연구소,False,기타 출판사,2019-01-20,19800,17820,250.0,수험서/자격증,2019년1월3주
399.0,말은 운명의 조각칼이다,,176850601,이민호,False,기타 출판사,2019-01-20,13000,11700,1097.0,자기계발,2019년1월3주
16.0,디디의 우산,,177297207,황정은,False,창비,2019-01-20,15000,13500,10798.0,소설/시/희곡,2019년1월3주
243.0,2019 공무원 직렬별 영단어 기출100% 전직렬,,177454729,타보름교육 편집부,False,기타 출판사,2019-01-20,16800,15120,1079.0,수험서/자격증,2019년1월3주
39.0,불멸의 서 77,,177610029,마이클 콜린스,True,기타 출판사,2019-01-20,28000,25200,1252.0,인문학,2019년1월3주
656.0,2019 상반기 고시넷 코레일 NCS 직무능력시험 봉투모의고사 5회분,(한국철도공사),178521866,고시넷 NCS 연구소,False,기타 출판사,2019-01-20,17500,15750,254.0,수험서/자격증,2019년1월3주
93.0,고블린 슬레이어 8,,178599686,카규 쿠모,True,디앤씨미디어(주)(D&C미디어),2019-01-20,9800,8820,1122.0,소설/시/희곡,2019년1월3주
392.0,고블린 슬레이어 8,(특별판),178599778,카규 쿠모,True,디앤씨미디어(주)(D&C미디어),2019-01-20,27500,24750,299.0,소설/시/희곡,2019년1월3주
385.0,치유마법의 잘못된 사용법 5,,178599875,쿠로카타,True,디앤씨미디어(주)(D&C미디어),2019-01-20,9800,8820,567.0,소설/시/희곡,2019년1월3주
198.0,모험가가 되고 싶다며 도시로 떠났던 딸이 S랭크가 되었다 1,,178599952,모지 카키야,True,디앤씨미디어(주)(D&C미디어),2019-01-20,9800,8820,734.0,소설/시/희곡,2019년1월3주
751.0,갓 이즈 러브,,178682422,제럴드 브레이,True,기타 출판사,2019-01-20,55000,49500,280.0,종교/역학,2019년1월3주
441.0,2019 전효진 행정법총론 파이널,,178906938,전효진,False,에스티유니타스,2019-01-20,13000,11700,937.0,수험서/자격증,2019년1월3주
376.0,엄마의 첫 심리 공부,,178468536,강현식,False,기타 출판사,2019-01-21,16000,14400,780.0,인문학,2019년1월3주
628.0,부동산 공화국 경제사,,178603611,전강수,False,기타 출판사,2019-01-21,17800,16020,479.0,사회과학,2019년1월3주
527.0,"디즈니 프린세스, 내일의 너는 더 빛날 거야",,178972974,디즈니 프린세스,False,알에이치코리아(RHK),2019-01-21,16800,15120,1075.0,에세이,2019년1월3주
440.0,밀어 1~2 세트 - 전2권,,178423924,비연,False,기타 출판사,2019-01-22,26000,23400,258.0,소설/시/희곡,2019년1월3주
606.0,알함브라 궁전의 추억 1,,178144719,송재정,False,기타 출판사,2019-01-23,17000,15300,447.0,예술/대중문화,2019년1월3주
607.0,알함브라 궁전의 추억 2,,178144846,송재정,False,기타 출판사,2019-01-23,17000,15300,429.0,예술/대중문화,2019년1월3주
788.0,행동의 완결,,179151760,김재성,False,기타 출판사,2019-01-23,15000,13500,777.0,자기계발,2019년1월3주
260.0,나는 매주 시체를 보러 간다,,179504057,유성호,False,21세기북스,2019-01-23,18000,16200,11175.0,인문학,2021년6월1주
884.0,우리는 공부를 못해 1,,176625437,츠츠이 타이시,False,학산문화사(만화),2019-01-24,5000,4500,488.0,만화,2019년1월3주
391.0,지금까지 산 것처럼 앞으로도 살 건가요?,,177956006,김창옥,False,기타 출판사,2019-01-24,16000,14400,3945.0,자기계발,2019년1월3주
526.0,2019 민경애 지역사회간호 기출문제뽀개기,,179159304,민경애.김철규,False,기타 출판사,2019-01-24,25000,22500,361.0,수험서/자격증,2019년1월3주
20.0,문호 스트레이독스 15,,178613287,아사기리 카프카,True,영상출판미디어(주),2019-01-25,5500,4950,3319.0,만화,2019년1월3주
890.0,아픈 건 싫으니까 방어력에 올인하려고 합니다. 1,,178613434,유우미칸,True,영상출판미디어(주),2019-01-25,10000,9000,488.0,소설/시/희곡,2019년1월3주
156.0,2020 키위 교육학 MIND MAP,,178645001,김현,False,기타 출판사,2019-01-25,8000,7200,1545.0,수험서/자격증,2019년1월3주
900.0,불교는 왜 진실인가,,178902869,로버트 라이트,True,기타 출판사,2019-01-25,20000,18000,2843.0,인문학,2019년1월3주
115.0,프레디,,178938718,알폰소 카사스,True,기타 출판사,2019-01-25,18000,16200,284.0,예술/대중문화,2019년1월3주
49.0,희란국 연가,,179168781,김수지,False,기타 출판사,2019-01-25,14000,12600,3355.0,소설/시/희곡,2019년1월3주
502.0,더 뉴 게이트 8,,178977469,카자나미 시노기,True,기타 출판사,2019-01-27,9500,8550,270.0,소설/시/희곡,2019년1월3주
138.0,체리새우 : 비밀글입니다,,179700075,황영미,False,문학동네,2019-01-28,11500,10350,53843.0,청소년,2022년5월2주
350.0,별사탕 내리는 밤,,179104375,에쿠니 가오리,True,기타 출판사,2019-01-29,13800,12420,923.0,소설/시/희곡,2019년1월3주
816.0,남겨둘 시간이 없답니다,,179224339,어슐러 K. 르 귄,True,황금가지,2019-01-29,16800,15120,3060.0,에세이,2019년1월3주
64.0,해커스 토익 LC 리스닝,(Hackers TOEIC Listening),125385284,데이빗 조 (David Cho),False,해커스어학연구소(Hackers),2019-01-30,18800,16920,16894.0,외국어,2019년1월3주
627.0,끌리는 말투에는 비밀이 있다,,177176378,장차오,True,기타 출판사,2019-01-30,14800,13320,889.0,자기계발,2019년1월3주
719.0,좋다고 하니까 나도 좋다,,178600244,나태주,False,서울문화사,2019-01-30,11000,9900,1517.0,에세이,2019년1월3주
6.0,마력의 태동,,179095526,히가시노 게이고,True,현대문학,2019-01-30,16000,14400,8668.0,소설/시/희곡,2019년1월3주
73.0,해커스 신토익 스타트 리스닝 LC,,79492840,데이빗 조 (David Cho),False,해커스어학연구소(Hackers),2019-01-30,14900,13410,18753.0,외국어,2019년1월3주
779.0,2019 기출이 답이다 임상심리사 2급 1차 필기대비 8년간 기출문제해설,,176624645,이용석.정경아.심리상담연구소,False,시대고시기획,2019-02-01,26000,23400,495.0,수험서/자격증,2019년1월3주
316.0,프레디 머큐리 : 보헤미안 랩소디를 외친 퀸의 심장을 엿보다,,176758082,리차드 그레이,True,기타 출판사,2019-02-04,25000,22500,1147.0,예술/대중문화,2019년1월3주
649.0,플레잉☆보이부 3,,181168614,오게레츠 타나카,False,현대지능개발사,2019-02-08,6000,5400,4215.0,만화,2021년6월1주
500.0,2019 화공기사 필기,,170694881,정나나,False,기타 출판사,2019-02-10,38000,34200,408.0,수험서/자격증,2019년1월3주
560.0,2019 정보보안기사 산업기사 필기 + 핵심기출 1200제 - 전4권,,173080897,조현준,False,기타 출판사,2019-02-10,45000,40500,971.0,수험서/자격증,2019년1월3주
869.0,해커스 토익 실전 1000제 2 LC Listening 문제집,(리스닝),176236377,해커스어학연구소,False,해커스어학연구소(Hackers),2019-02-13,11900,10710,12597.0,외국어,2022년5월2주
80.0,낙원의 오후,,183671087,조강은,False,기타 출판사,2019-02-19,13000,11700,1539.0,소설/시/희곡,2022년5월2주
439.0,그릿 GRIT,(100쇄 기념 리커버 에디션),181545971,앤절라 더크워스,True,비즈니스북스,2019-02-20,16000,14400,31768.0,자기계발,2022년5월2주
130.0,귀멸의 칼날 7,,210116198,고토게 코요하루,False,학산문화사(만화),2019-02-21,5000,4500,6680.0,만화,2021년6월1주
