BName,BName_sub,ItemId,Author,Author_mul,Publshr,Pdate,RglPrice,SlsPrice,SalesPoint,Category
"[2207 8059 2207    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],182653,1727,False,0,1995-09-20,2800,2660,3152.0,[43  1 44  0  0]
"[ 330   25  245 3949    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],51158,1784,False,0,1995-10-01,6000,5400,689.0,[35 13 41  0  0]
"[653  90  29   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],44609,114,True,27,1995-11-01,15500,13950,8003.0,[49  0  0  0  0]
"[ 153 1353   23  964 2088   74  157  482    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],19395,136,False,20,1995-12-01,7000,6300,1280.0,[4 1 3 1 5]
"[ 256 1201    6 1423 1859  132    6  109   12    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],57955,0,False,0,1995-12-01,5000,4500,40.0,[18  0  0  0  0]
"[ 256 1201    6 1423 1859  132    6  109   14    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],57956,0,False,0,1995-12-01,5000,4500,33.0,[18  0  0  0  0]
"[8123    2  100   25 7782 8391   52  379  128    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],58882,0,False,0,1995-12-01,6500,5850,21.0,[15  0  0  0  0]
"[ 153 1253  361 4062    6  956   31  323  157  482    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],21118,136,False,20,1995-12-15,7000,6300,9948.0,[4 1 3 1 5]
"[  23  289   34  148    6 1087   21   41   50    2   90   12    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],116004,1381,False,10,1995-12-26,9900,8910,5131.0,[35 13 41  0  0]
"[1459  151 1340  231    2 2782 3486   39    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],173075,295,True,0,1996-01-01,9000,8100,781.0,[65  1 69  0  0]
"[2896  102   23  749  688  102  175  391    2 8127    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],72531,11,True,13,1996-01-01,10000,9000,5793.0,[22  0  0  0  0]
"[594   2 629   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],73932,543,False,3,1996-01-01,9800,8820,3695.0,[4 1 3 1 5]
"[449  25 112   6 391   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],156744,0,True,0,1996-02-01,12000,10800,737.0,[43  1 44  0  0]
"[3051    2  107    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]","[  8 484   9   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0]",82904,582,True,0,1996-02-01,19500,17550,7694.0,[15  0  0  0  0]
"[  21   33   79   82    6 1977    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],164204,399,False,0,1996-03-01,10000,9000,1325.0,[49  0  0  0  0]
"[7557    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],189060,207,False,3,1996-03-01,10000,9000,30507.0,[4 1 3 1 5]
"[1145    2  369    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],267184,229,True,14,1996-03-01,9500,8550,332.0,[24 26  0  0  0]
"[1239    2  706    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],31896,767,True,5,1996-03-01,12000,10800,873.0,[32 22  0  0  0]
"[ 150    2  448  449    2 3557  376    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],36260,1780,False,0,1996-03-01,5000,4500,66.0,[43  1 44  0  0]
"[653  90  56   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],44610,114,True,27,1996-03-01,19500,17550,8025.0,[49  0  0  0  0]
"[1955   63  967   14   27   14    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],53103,1428,True,33,1996-03-01,18000,16200,1425.0,[49  0  0  0  0]
"[ 359  222   25 4075    6  214    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],105802,0,False,0,1996-04-20,2500,2250,41.0,[43  1 44  0  0]
"[ 290    2  566 2057   52  487  241 1773  671   12    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],56275,75,False,0,1996-06-17,9000,8100,5847.0,[98  0  0  0  0]
"[6403  127  132    6   65  118    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],49060,2001,False,0,1996-06-26,11000,11000,3914.0,[65  1 69  0  0]
"[ 107    2  338   63 3287 4443   12    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],79845,7,True,0,1996-06-28,13800,12420,4061.0,[4 1 3 1 5]
"[  23 6600    2  566   50    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],116061,648,True,31,1996-07-01,13000,11700,19036.0,[4 1 3 1 5]
"[274  19   6 692  50   2 110 141 293   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],78197,0,True,10,1996-07-10,9900,8910,582.0,[16 17  0  0  0]
"[125   2 841  27 143   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],90491,2068,False,33,1996-07-10,13000,11700,1599.0,[15  0  0  0  0]
"[125   2 841  27  19   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],90492,2068,False,33,1996-07-10,13000,11700,1451.0,[15  0  0  0  0]
"[ 210   63 8253    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],118518,3183,True,13,1996-07-15,28000,25200,1364.0,[15  0  0  0  0]
"[ 825  122    2 1136    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],75525,543,True,3,1996-07-20,9500,8550,495.0,[4 1 3 1 5]
"[653  90  73   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],44611,114,True,27,1996-08-10,19500,17550,7744.0,[49  0  0  0  0]
"[943   2 321  21 889  23 130  25 691 172   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],233851,0,True,0,1996-08-20,4000,3600,595.0,[24 26  0  0  0]
"[4864 4705    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],156250,0,False,0,1996-08-26,15000,14250,132.0,[55  1 59 58  0]
"[6343 8215    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],75365,0,False,0,1996-08-26,15000,14250,133.0,[55  1 59 58  0]
"[411 276 411 276   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28019,97,False,48,1996-09-12,8000,7200,9684.0,[18  0  0  0  0]
"[844  29   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],190186,112,False,19,1996-10-01,6800,6120,359.0,[4 1 3 1 5]
"[ 193   39 2031    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],92515,0,False,0,1996-10-01,5000,4500,48.0,[43  1 44  0  0]
"[ 290    2  566 2057   52  487  241 1773  671   14    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],56276,75,False,0,1996-10-18,9000,8100,4132.0,[98  0  0  0  0]
"[808 354  86  50   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],49611,2588,False,12,1996-10-25,6500,5850,2298.0,[51  0  0  0  0]
"[150  50   2 861   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],36046,1123,False,12,1996-11-05,14000,12600,8029.0,[4 1 3 1 5]
"[6519    1 3737    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],14058,1052,False,12,1996-11-10,10000,9000,10333.0,[4 1 3 1 5]
"[ 142  764  408 4077 1563    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],100077,1614,False,26,1996-11-15,2000,1800,26.0,[43  1 44  0  0]
"[ 113  787   25 2998  147   85    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],109151,1614,False,26,1996-11-15,2000,1800,27.0,[43  1 44  0  0]
"[  23 1953   13  561   40    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],116032,1614,False,26,1996-11-15,2000,1800,27.0,[43  1 44  0  0]
"[449  36   6 124  53 168 633   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],156512,1614,False,26,1996-11-15,2000,1800,27.0,[43  1 44  0  0]
"[ 449  413    6  245 2634    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],156515,1614,False,26,1996-11-15,2000,1800,26.0,[43  1 44  0  0]
"[ 449   23  155   25 6434  633    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],157012,1614,False,26,1996-11-15,2000,1800,27.0,[43  1 44  0  0]
"[449  23 132 125  81 577   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],157030,1614,False,26,1996-11-15,2000,1800,27.0,[43  1 44  0  0]
"[  36   87  737   31  164 1545    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],27727,1614,False,26,1996-11-15,2000,1800,26.0,[43  1 44  0  0]
"[7395    2 4481    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],83358,1614,False,26,1996-11-15,2000,1800,27.0,[43  1 44  0  0]
"[ 277   79 1885  397    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],95726,1614,False,26,1996-11-15,2000,1800,26.0,[43  1 44  0  0]
"[904  73   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],190359,578,False,27,1996-12-05,7000,6300,2167.0,[4 1 3 1 5]
"[904 103   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],190361,578,False,27,1996-12-05,7000,6300,2179.0,[4 1 3 1 5]
"[904  80   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],190363,578,False,27,1996-12-05,7000,6300,2201.0,[4 1 3 1 5]
"[904 110   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],190364,578,False,27,1996-12-05,7000,6300,2188.0,[4 1 3 1 5]
"[904 136   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],190365,578,False,27,1996-12-05,7000,6300,2179.0,[4 1 3 1 5]
"[904  93   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],190366,578,False,27,1996-12-05,7000,6300,2218.0,[4 1 3 1 5]
"[133 118   2  49  12   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],99140,0,False,41,1996-12-09,9500,8550,616.0,[35 13 41  0  0]
"[2806    2 1924   25 5842    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],90136,0,False,0,1997-01-20,7000,6300,20.0,[43  1 44  0  0]
"[2006   21  100   25 3884   19  128    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],190664,445,True,10,1997-02-25,15000,13500,3570.0,[24 26  0  0  0]
"[1955   63  967   29   27   14    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],53105,1428,False,33,1997-02-25,18000,16200,1443.0,[49  0  0  0  0]
"[1024 5487    2 3741   71  849   13 2955    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],196125,1557,False,12,1997-03-05,13000,11700,5062.0,[4 1 3 1 5]
"[  23  289   34  148    6 1087   21   41   50    2   90   27  229   56
  197    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],116003,1381,False,10,1997-03-08,15000,13500,1506.0,[35 13 41  0  0]
"[1713  141 4790   37   74    6   16   98    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1508,0,False,39,1997-03-10,9500,8550,801.0,[16 17  0  0  0]
"[ 541 4930   71 2385   98    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],157223,28,False,0,1997-05-10,9900,8910,7934.0,[18  0  0  0  0]
"[3747 1964  119   12    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],235999,0,False,0,1997-05-31,7500,7500,102.0,[32 22  0  0  0]
"[3747 1964  119   14    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],236001,0,False,0,1997-05-31,7500,7500,102.0,[32 22  0  0  0]
"[ 923    2 2843    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],51851,2012,True,10,1997-06-15,17900,16110,3865.0,[15  0  0  0  0]
"[5589   70  693   90    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],148433,0,True,0,1997-06-30,7500,6750,525.0,[35 13 41  0  0]
"[1049 5850    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],108390,977,True,0,1997-07-05,28000,26600,11380.0,[57  1 64  0  0]
"[ 432    2   21 1059   27  143    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],190000,1953,False,12,1997-07-15,13000,11700,2007.0,[4 1 3 1 5]
"[ 432    2   21 1059   27   19    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],190001,1953,False,12,1997-07-15,13000,11700,1822.0,[4 1 3 1 5]
"[  36    2 1123  171  858   29    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28316,200,False,7,1997-07-15,13000,11700,4335.0,[15  0  0  0  0]
"[3089    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]","[  8 163   9   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0]",58778,616,False,48,1997-08-15,15000,13500,2064.0,[49  0  0  0  0]
"[457 129  21 690   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],94859,557,True,0,1997-08-20,8500,8500,49.0,[24 26  0  0  0]
"[653  90 103   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],44612,114,True,27,1997-08-25,17500,15750,6840.0,[49  0  0  0  0]
"[ 113   86  298 5767   39    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],110272,2910,False,0,1997-08-30,7500,6750,1746.0,[35 13 41  0  0]
"[2493 5270 5465    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],197722,0,False,26,1997-09-01,3500,3150,858.0,[43  1 44  0  0]
"[  36    6 6768    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],27215,573,True,0,1997-09-13,12000,10800,5037.0,[4 1 3 1 5]
"[ 274   19    6  905   34  108 1749 1978   80  141    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],113266,3049,False,0,1997-10-11,7500,6750,213.0,[24 26  0  0  0]
"[ 354  214   28  109  578 1673    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],93675,439,True,0,1997-10-15,9000,8100,11517.0,[18  0  0  0  0]
"[ 125   63 7150   90   12    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],88831,1377,True,0,1997-11-01,12000,10800,7172.0,[18  0  0  0  0]
"[1430  208  395 5208    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],2629,3419,True,0,1997-11-10,8500,7650,454.0,[4 1 3 1 5]
"[8350    2 4330    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],78303,3419,True,0,1997-11-10,10000,9000,666.0,[4 1 3 1 5]
