순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명),source
740.0,국내도서,죽음의 한 연구 - 상,190000,9788932009346,3810.0,박상륭 지음,문학과지성사,1997-07-15,13000,11700,650점,2007.0,소설/시/희곡,2002년8월3주
985.0,국내도서,죽음의 한 연구 - 하,190001,9788932009353,3810.0,박상륭 지음,문학과지성사,1997-07-15,13000,11700,650점,1822.0,소설/시/희곡,2001년1월3주
507.0,국내도서,나의 문화유산답사기 3,28316,9788936470425,3810.0,유홍준 지음,창비,1997-07-15,13000,11700,130점,4335.0,인문학,2002년8월3주
443.0,국내도서,백범일지 (양장),58778,9788971990995,3910.0,김구 지음,돌베개,1997-08-15,15000,13500,750점,2064.0,역사,2002년8월3주
463.0,국내도서,아주 특별한 즐거움,94859,9788986311372,,"줄리아 카메론 지음, 이정기 옮김",다정원,1997-08-20,8500,8500,420점,49.0,자기계발,2001년1월3주
284.0,국내도서,로마인 이야기 6,44612,9788935610853,4900.0,"시오노 나나미 지음, 김석희 옮김",한길사,1997-08-25,17500,15750,870점,6840.0,역사,2002년8월3주
672.0,국내도서,우리 아이 한글떼기,110272,9788985777025,13590.0,김효정.김미랑 지음,한울림어린이(한울림),1997-08-30,7500,6750,370점,1746.0,좋은부모,2002년8월3주
749.0,국내도서,막 쪄낸 찐빵,197722,9788970088655,3230.0,이만재 지음,두란노,1997-09-01,3500,3150,170점,858.0,종교/역학,2005년2월1주
958.0,국내도서,나는 고양이로소이다,27215,9788970122649,3830.0,"나쓰메 소세키 지음, 유유정 옮김",문학사상사,1997-09-13,12000,10800,600점,5037.0,소설/시/희곡,2013년4월4주
815.0,국내도서,성공하는 리더를 위한 유머기법 7가지,113266,9788986183276,,김진배 지음,뜨인돌,1997-10-11,7500,6750,370점,213.0,자기계발,2001년1월3주
343.0,국내도서,"아름다운 삶, 사랑 그리고 마무리",93675,9788985494724,3840.0,"헬렌 니어링 지음, 이석태 옮김",보리,1997-10-15,9000,8100,450점,11517.0,에세이,2005년2월1주
442.0,국내도서,신과 나눈 이야기 1,88831,9788988404430,3840.0,"닐 도날드 월쉬 지음, 조경숙 옮김",아름드리미디어,1997-11-01,12000,10800,600점,7172.0,에세이,2001년1월3주
916.0,국내도서,99번째 주검,2629,9788987871011,3840.0,"엘리스 피터스 지음, 김훈 옮김",북하우스,1997-11-10,8500,7650,420점,454.0,소설/시/희곡,2001년1월3주
864.0,국내도서,성녀의 유골,78303,9788987871004,3840.0,"엘리스 피터스 지음, 최인석 옮김",북하우스,1997-11-10,10000,9000,500점,666.0,소설/시/희곡,2001년1월3주
468.0,국내도서,세계화의 덫,80205,9788985055895,,한스 피터 마르틴 외,영림카디널,1997-11-10,9000,8100,450점,425.0,경제경영,2001년1월3주
325.0,국내도서,피아노 치는 여자,156145,9788982810886,3850.0,"엘프리데 옐리네크 지음, 이병애 옮김",문학동네,1997-11-20,8000,7200,400점,2126.0,소설/시/희곡,2005년2월1주
306.0,국내도서,우리가 정말 알아야 할 우리 옛이야기 백가지 1,189898,9788932312712,3810.0,"이우정 그림, 서정오 글",현암사,1997-12-05,12000,10800,600점,11078.0,소설/시/희곡,2005년2월1주
947.0,국내도서,봄바람,62195,9788971968499,43810.0,박상률 지음,사계절,1997-12-10,9500,8550,470점,7184.0,청소년,2005년2월1주
471.0,국내도서,주기도문,133945,9788974498252,77230.0,"모퉁이돌 편집부 엮음, 김소진 그림",모퉁이돌,1997-12-17,1200,1080,60점,74.0,종교/역학,2005년2월1주
689.0,국내도서,루빈의 술잔,44964,9788982810749,3810.0,하성란 지음,문학동네,1997-12-18,10000,9000,500점,265.0,소설/시/희곡,2001년1월3주
766.0,국내도서,호모 루덴스,172118,9788972910251,93900.0,"J. 호이징하 지음, 김윤수 옮김",까치,1997-12-29,12000,10800,600점,2918.0,인문학,2013년4월4주
804.0,국내도서,전통칠교놀이 (교재 + 칠교판),128825,,,편집부,현암사,1998-02-10,20000,18000,"1,000점",315.0,인문학,2001년1월3주
186.0,국내도서,20대에 하지 않으면 안될 50가지,190992,9788970659183,,나카타니 아키히로 지음,홍익,1998-02-15,6500,5850,320점,384.0,자기계발,2002년8월3주
942.0,국내도서,영적 발돋움,104977,9788970088082,,"헨리 나우웬 지음, 이상미 옮김",두란노,1998-03-05,8500,7650,420점,558.0,종교/역학,2005년2월1주
670.0,국내도서,거울 너머의 세계,6068,9788970088068,3230.0,헨리 나우웬 지음,두란노,1998-03-06,2000,1800,100점,357.0,종교/역학,2001년1월3주
768.0,국내도서,김수연의 아기 발달 클리닉,25101,9788985777193,,김수연 지음,한울림어린이(한울림),1998-03-10,7500,6750,370점,518.0,좋은부모,2001년1월3주
789.0,국내도서,오디션 1,106765,9788953230040,47810.0,천계영 지음,서울미디어코믹스(서울문화사),1998-03-15,3500,3150,170점,621.0,만화,2001년1월3주
344.0,국내도서,예수님의 이름으로,105883,9788970088150,,헨리 나우웬 지음,두란노,1998-04-01,2000,1800,100점,708.0,종교/역학,2001년1월3주
914.0,국내도서,익숙한 것과의 결별,190618,9788988045039,,구본형 지음,생각의나무,1998-04-01,8500,7650,420점,337.0,자기계발,2001년1월3주
163.0,국내도서,기업과 개인의 혁명적 생존전략 23가지,177727,9788988151020,93320.0,"로버트 E. 퀸 지음, 박제영.한주한 옮김",늘봄,1998-04-15,12000,10800,600점,401.0,경제경영,2005년2월1주
252.0,국내도서,일기쓰기 어떻게 시작할까,120319,9788985494793,3370.0,윤태규 지음,보리,1998-05-10,11000,9900,550점,5626.0,좋은부모,2005년2월1주
927.0,국내도서,오이대왕,107148,9788971968628,43850.0,"크리스티네 뇌스트링거 지음, 유혜자 옮김",사계절,1998-05-20,8500,7650,420점,3297.0,청소년,2005년2월1주
518.0,국내도서,이이화의 한국사 이야기 1,160915,9788935651405,4900.0,이이화 지음,한길사,1998-06-20,10000,9000,500점,846.0,역사,2005년2월1주
864.0,국내도서,더불어숲 1,37971,9788983751300,,신영복 지음,랜덤하우스코리아,1998-06-29,7000,6300,350점,874.0,에세이,2002년8월3주
546.0,국내도서,신 일본어 첫걸음 1 (교재 + 테이프 3개),90524,9788940271636,18730.0,시사일본어사 편집부 엮음,시사일본어사,1998-06-30,8800,7920,440점,2438.0,외국어,2005년2월1주
980.0,국내도서,사도세자의 고백,67160,9788987787060,,이덕일,푸른역사,1998-07-18,9000,8100,450점,253.0,소설/시/희곡,2002년8월3주
948.0,국내도서,인간의 역사를 바꾼 전쟁이야기,118763,9788974749026,3390.0,남경태 지음,풀빛,1998-07-20,10000,9000,500점,1073.0,사회과학,2005년2월1주
320.0,국내도서,세상을 이기는 믿음,80749,9788932852348,93230.0,한철호,IVP,1998-07-20,2800,2660,20점,492.0,종교/역학,2005년2월1주
908.0,국내도서,그림책을 보고 크는 아이들,21093,9788971965016,23380.0,이상금 지음,사계절,1998-07-25,10500,9450,520점,4953.0,좋은부모,2005년2월1주
454.0,국내도서,바람의 딸 걸어서 지구 세바퀴 반 3,56277,9788986903126,,한비야 지음,금토,1998-07-25,9000,8100,450점,4047.0,여행,2002년8월3주
843.0,국내도서,플루트듀엣곡집,155741,9788936614683,93690.0,일신서적 편집부 지음,일신서적,1998-07-31,10000,9000,500점,194.0,예술/대중문화,2005년2월1주
551.0,국내도서,감옥으로부터의 사색,4551,9788971991060,3810.0,신영복 지음,돌베개,1998-08-01,13000,11700,650점,22118.0,에세이,2016년7월3주
984.0,국내도서,토니오 크뢰거 / 트리스탄 / 베네치아에서의 죽음,150280,9788937460081,4850.0,"토마스 만 지음, 안삼환 외 옮김",민음사,1998-08-05,15000,13500,750점,5410.0,소설/시/희곡,2005년2월1주
602.0,국내도서,햄릿,168036,9788937460036,4800.0,"윌리엄 세익스피어 지음, 최종철 옮김",민음사,1998-08-05,7000,6300,350점,17853.0,소설/시/희곡,2011년12월5주
631.0,국내도서,한국단편문학선 1,203381,9788937460104,4810.0,"김동인 외 지음, 이남호 엮음",민음사,1998-08-05,12000,10800,600점,8534.0,소설/시/희곡,2005년2월1주
950.0,국내도서,더불어숲 2,37972,9788983751485,,신영복 지음,랜덤하우스코리아,1998-08-05,7000,6300,350점,544.0,에세이,2001년1월3주
579.0,국내도서,동물농장,40674,9788937460050,4840,"조지 오웰 지음, 도정일 옮김",민음사,1998-08-05,8000,7200,400점,70766.0,소설/시/희곡,2024년7월2주
990.0,국내도서,변신.시골의사,60471,9788937460043,4850,"프란츠 카프카 지음, 전영애 옮김",민음사,1998-08-05,8500,7650,420점,32001.0,소설/시/희곡,2024년7월2주
975.0,국내도서,변신 이야기 1,60482,9788937460012,4880.0,"오비디우스 지음, 이윤기 옮김",민음사,1998-08-05,11000,9900,550점,7493.0,인문학,2005년2월1주
262.0,국내도서,논문작성지침,32841,9788970889726,,강맹규 지음,교문사(청문각),1998-08-10,7000,7000,350점,34.0,대학교재/전문서적,2001년1월3주
832.0,국내도서,"화두, 혜능과 셰익스피어",172950,9788982641084,3220.0,김용옥 지음,통나무,1998-08-15,8000,7200,400점,1106.0,종교/역학,2001년1월3주
36.0,국내도서,내 영혼이 따뜻했던 날들,30184,9788988404027,,"포리스트 카터 지음, 조경숙 옮김",아름드리미디어,1998-08-15,6500,5850,320점,8437.0,소설/시/희곡,2002년8월3주
953.0,국내도서,그대에게 던지는 사랑의 그물,19826,9788980380480,3810.0,이외수 지음,동문선,1998-08-20,8000,7200,400점,466.0,에세이,2002년8월3주
639.0,국내도서,이홍렬의 싱싱 세일즈 파일,237485,9788970534114,3810.0,이홍렬 지음,유림문화사(유림플러스),1998-08-31,9500,9500,470점,1152.0,경제경영,2002년8월3주
805.0,국내도서,오디션 2,106766,9788953230057,47810.0,천계영 지음,서울미디어코믹스(서울문화사),1998-09-23,3500,3150,170점,639.0,만화,2001년1월3주
549.0,국내도서,마음에서 들려오는 사랑의 소리,46035,9788933102626,3230.0,"헨리 나우웬 지음, 한정아 옮김",바오로딸(성바오로딸),1998-09-25,5500,4950,270점,716.0,종교/역학,2001년1월3주
960.0,국내도서,"이반 데니소비치, 수용소의 하루",116783,9788937460135,4890.0,"알렉산드르 솔제니친 지음, 이영의 옮김",민음사,1998-09-30,8000,7200,400점,12053.0,소설/시/희곡,2022년5월2주
812.0,국내도서,반지전쟁 2,57396,9788986834444,3840.0,"존 로날드 로웰 톨킨 지음, 김번 외 옮김",예문,1998-10-01,7500,6750,370점,520.0,소설/시/희곡,2001년1월3주
611.0,국내도서,반지전쟁 3,57398,9788986834451,3840.0,"존 로날드 로웰 톨킨 지음, 김번 외 옮김",예문,1998-10-01,7500,6750,370점,515.0,소설/시/희곡,2001년1월3주
565.0,국내도서,반지전쟁 4,57399,9788986834468,,"존 로날드 로웰 톨킨 지음, 김번 외 옮김",예문,1998-10-01,7500,6750,370점,503.0,소설/시/희곡,2001년1월3주
593.0,국내도서,반지전쟁 5,57400,9788986834475,3840.0,"존 로날드 로웰 톨킨 지음, 김번 외 옮김",예문,1998-10-01,7500,6750,370점,517.0,소설/시/희곡,2001년1월3주
660.0,국내도서,세계사신문 1,79696,9788971965177,4900.0,세계사신문편찬위원회 엮음,사계절,1998-10-02,16000,14400,800점,2655.0,역사,2005년2월1주
521.0,국내도서,세계가 원하는 국제인으로 키우자,79320,9788973305179,,김유미,하서출판사,1998-10-10,7000,6300,350점,23.0,좋은부모,2001년1월3주
250.0,국내도서,중학생이 알아야 할 동서양 고전,136763,9788935908240,4810.0,성낙수 외,신원문화사,1998-10-20,7000,6300,350점,142.0,청소년,2001년1월3주
678.0,국내도서,멋진 신세계,48758,9788931003581,3840.0,"올더스 헉슬리 지음, 이덕형 옮김",문예출판사,1998-10-20,12000,10800,600점,23510.0,소설/시/희곡,2016년7월3주
390.0,국내도서,신경림의 시인을 찾아서,88703,9788980409037,3810.0,신경림 지음,우리교육,1998-10-20,8000,7200,400점,10585.0,에세이,2005년2월1주
670.0,국내도서,성공하는 시간관리와 인생관리를 위한 10가지 자연법칙,187076,9788934903611,3320.0,"하이럼 스미스 지음, 김경섭.이경재 옮김",김영사,1998-10-25,12900,11610,640점,4612.0,자기계발,2005년2월1주
966.0,국내도서,장사목을 잡아라,189081,9788976850690,13320.0,박경환,현대미디어,1998-11-10,12000,10800,600점,117.0,경제경영,2001년1월3주
351.0,국내도서,로마인 이야기 7,44613,9788935610891,4900.0,"시오노 나나미 지음, 김석희 옮김",한길사,1998-11-20,19500,17550,970점,6518.0,역사,2002년8월3주
896.0,국내도서,네 무덤에 침을 뱉으마 2,31478,9788985548380,,진중권,개마고원,1998-11-23,8000,7200,400점,706.0,사회과학,2002년8월3주
293.0,국내도서,국어시간에 소설읽기 1,17978,9788987402048,43810.0,전국국어교사모임 엮음,나라말,1998-11-24,5800,5220,290점,4077.0,청소년,2005년2월1주
437.0,국내도서,성공하는 가족들의 7가지 습관,190661,9788934903741,3810.0,"스티븐 코비 지음, 김경섭 옮김",김영사,1998-11-29,12900,11610,640점,1782.0,요리/살림,2001년1월3주
695.0,국내도서,중한사전,203907,9788980102280,1720.0,강식진 외 엮음,진명출판사,1998-12-01,55000,49500,"2,750점",768.0,외국어,2001년1월3주
766.0,국내도서,"혁명아인가, 출세주의자인가?: 프란시스코 데 고야의 <겨울>",169549,9788987393179,,"엘케 폰 라치프스키 지음, 노성두 옮김",마루(금호문화),1998-12-25,6000,5700,300점,31.0,예술/대중문화,2001년1월3주
537.0,국내도서,바람의 딸 걸어서 지구 세바퀴 반 4,56278,9788986903171,,한비야 지음,금토,1998-12-30,9000,8100,450점,4344.0,여행,2002년8월3주
797.0,국내도서,우리는 지금 인도로 간다,109819,9788942200368,,정창권 지음,민서출판사,1999-01-01,20000,18000,"1,000점",49.0,여행,2001년1월3주
455.0,국내도서,첫아이 학교 보내기,189912,9788985494915,3370.0,"박경진 그림, 주순중 글",보리,1999-01-01,8000,7200,400점,1663.0,좋은부모,2005년2월1주
826.0,국내도서,마스터 키튼 11,211867,9788984420861,7650.0,우라사와 나오키 지음,대원씨아이(만화),1999-01-01,3500,3150,170점,745.0,만화,2001년1월3주
697.0,국내도서,마스터 키튼 12,211877,9788984420878,7650.0,우라사와 나오키 지음,대원씨아이(만화),1999-01-01,3500,3150,170점,753.0,만화,2001년1월3주
874.0,국내도서,마스터 키튼 13,211882,9788925258539,7830.0,우라사와 나오키 지음,대원씨아이(만화),1999-01-01,4500,4050,220점,773.0,만화,2001년1월3주
588.0,국내도서,마스터 키튼 14,211889,9788984427266,47650.0,우라사와 나오키 지음,대원씨아이(만화),1999-01-01,3500,3150,170점,758.0,만화,2001년1월3주
571.0,국내도서,상처입은 치유자,72964,9788970088723,3230.0,"헨리 나우웬 지음, 최원준 옮김",두란노,1999-01-04,4000,3600,200점,2276.0,종교/역학,2001년1월3주
616.0,국내도서,장자,125533,9788932309774,3150.0,오강남 옮기고 해설,현암사,1999-01-15,15000,13500,750점,12641.0,인문학,2011년12월5주
814.0,국내도서,소유냐 존재냐,82732,9788908020641,4160.0,"에리히 프롬 지음. 방곤,최혁순 옮김",범우사,1999-01-20,10000,9000,500점,2724.0,인문학,2002년8월3주
193.0,국내도서,테크노 MBA,150116,9788981201173,,송석우 지음,새로운사람들,1999-01-25,7500,6750,370점,42.0,자기계발,2002년8월3주
178.0,국내도서,키친,149213,9788937403170,3830.0,"요시모토 바나나 지음, 김난주 옮김",민음사,1999-02-06,12000,10800,600점,13136.0,소설/시/희곡,2005년2월1주
790.0,국내도서,소크라테스의 변명,224035,9788931003710,3160.0,"플라톤 지음, 황문수 옮김",문예출판사,1999-02-10,12000,10800,600점,16745.0,인문학,2016년4월3주
833.0,국내도서,꼬꼬 생활영어 - 첫걸음편,25738,9788985972963,13740.0,김완수 지음,국제어학연구소(좋은글),1999-02-10,10000,9000,500점,167.0,외국어,2002년8월3주
309.0,국내도서,하루키의 여행법,190109,9788970123110,3830.0,"무라카미 하루키 지음,마스무라 에이조 사진,김진욱 옮김",문학사상사,1999-02-20,9000,8100,450점,4142.0,에세이,2013년4월4주
724.0,국내도서,형제를 위하여 깨어지는 삶,252940,9788932880112,90230.0,케파 셈팡기 지음,IVP,1999-02-25,600,540,30점,341.0,종교/역학,2005년2월1주
785.0,국내도서,꽃보다 남자 11,210764,9788953230521,,카미오 요코 지음,서울미디어코믹스(서울문화사),1999-03-01,3000,2700,150점,563.0,만화,2002년8월3주
865.0,국내도서,꽃보다 남자 9,210765,9788953230507,47830.0,카미오 요코 지음,서울미디어코믹스(서울문화사),1999-03-01,3000,2700,150점,594.0,만화,2002년8월3주
782.0,국내도서,꽃보다 남자 8,210766,9788953230491,,카미오 요코 지음,서울미디어코믹스(서울문화사),1999-03-01,3000,2700,150점,584.0,만화,2002년8월3주
877.0,국내도서,꽃보다 남자 7,210767,9788953230484,47830.0,카미오 요코 지음,서울미디어코믹스(서울문화사),1999-03-01,3000,2700,150점,594.0,만화,2002년8월3주
